index,filename,uuid,timestamp,env,git_commit
108,firmware108.bin,9e6626d7-2d08-4e1b-9529-4747656983f7,2026-01-05T19:01:20,STM32G0B1RE_btt,22abba0
109,firmware109.bin,6ccac7cc-d3a3-4d08-96dd-22e0934810e3,2026-01-05T19:03:31,STM32G0B1RE_btt,22abba0
110,firmware110.bin,169d2a97-9a31-420d-be53-d4f26af33711,2026-01-05T19:05:38,STM32G0B1RE_btt,22abba0
111,firmware111.bin,e60f6967-82c0-421a-bebd-0dbca82aa296,2026-01-05T19:07:48,STM32G0B1RE_btt,22abba0
112,firmware112.bin,49a7dc54-6657-4d9c-98e8-09d4ddbe3fa3,2026-01-05T19:10:00,STM32G0B1RE_btt,22abba0
113,firmware113.bin,bab29463-089b-49a5-834e-c72afc1ede25,2026-01-05T19:12:09,STM32G0B1RE_btt,22abba0
114,firmware114.bin,3fbbd929-50d8-4211-970d-d17bea448b21,2026-01-05T19:14:19,STM32G0B1RE_btt,22abba0
115,firmware115.bin,0ee02802-76d0-4688-a451-60fbfebbc78d,2026-01-05T19:16:28,STM32G0B1RE_btt,22abba0
116,firmware116.bin,42b31293-649c-4385-8d63-26fe55061abf,2026-01-05T19:18:36,STM32G0B1RE_btt,22abba0
117,firmware117.bin,a1e8a71d-1510-4cca-aa7b-73c44caaa08e,2026-01-05T19:20:48,STM32G0B1RE_btt,22abba0
118,firmware118.bin,16be6103-0649-401a-9441-35e54437d3e6,2026-01-05T19:22:57,STM32G0B1RE_btt,22abba0
119,firmware119.bin,1a27b72a-5294-4117-a246-ba8815eb657f,2026-01-05T19:25:09,STM32G0B1RE_btt,22abba0
120,firmware120.bin,661af855-a525-4a4f-bd5d-4d33b0d28c99,2026-01-05T19:27:35,STM32G0B1RE_btt,22abba0
121,firmware121.bin,c75bbcf4-7ea8-4ca2-bdd0-bb863faec164,2026-01-05T19:29:51,STM32G0B1RE_btt,22abba0
122,firmware122.bin,9bbe324e-276f-4844-914f-35e94bc9faf5,2026-01-05T19:32:06,STM32G0B1RE_btt,22abba0
123,firmware123.bin,7cd76386-624d-499c-826b-2ed1fee1655b,2026-01-05T19:34:19,STM32G0B1RE_btt,22abba0
124,firmware124.bin,c779bcae-37b1-4ffc-a1b9-5d8e386acbd8,2026-01-05T19:36:37,STM32G0B1RE_btt,22abba0
125,firmware125.bin,1a4dd810-8cb8-49b3-98fd-c7ce63cdc061,2026-01-05T19:38:49,STM32G0B1RE_btt,22abba0
126,firmware126.bin,c0849ab0-5b63-43c5-ae52-c8df917e386a,2026-01-05T19:41:00,STM32G0B1RE_btt,22abba0
127,firmware127.bin,b4b3be0c-c30f-4529-8d22-dd02c6d8a21d,2026-01-05T19:43:03,STM32G0B1RE_btt,22abba0
128,firmware128.bin,91707f6c-d682-408f-b3c1-4cb2c7eaca31,2026-01-05T19:45:10,STM32G0B1RE_btt,22abba0
129,firmware129.bin,2b35abe7-b668-4e42-8cfb-5c084c2370ed,2026-01-05T19:47:16,STM32G0B1RE_btt,22abba0
130,firmware130.bin,df08df78-576f-4e0e-bb53-4fccc0135b33,2026-01-05T19:49:33,STM32G0B1RE_btt,22abba0
131,firmware131.bin,8a01ee3d-7246-4ac4-9736-390b555c0a91,2026-01-05T19:51:44,STM32G0B1RE_btt,22abba0
132,firmware132.bin,2dea43de-09c4-4237-a0ee-f671a5195c3f,2026-01-05T19:54:02,STM32G0B1RE_btt,22abba0
